vocab.size = 25911
batch_acm 47399, loss 2.401, acc 0.492, nll 2.403, ppl 6.905, x_acm 1893762, lr 0.000166, time 8
batch_acm 47499, loss 2.415, acc 0.486, nll 2.415, ppl 6.946, x_acm 1897762, lr 0.000166, time 42
batch_acm 47599, loss 2.433, acc 0.486, nll 2.433, ppl 7.095, x_acm 1901762, lr 0.000165, time 77
batch_acm 47699, loss 2.438, acc 0.485, nll 2.438, ppl 7.078, x_acm 1905762, lr 0.000165, time 111
batch_acm 47799, loss 2.419, acc 0.488, nll 2.419, ppl 6.965, x_acm 1909754, lr 0.000165, time 2
batch_acm 47899, loss 2.519, acc 0.475, nll 2.519, ppl 7.308, x_acm 1913754, lr 0.000165, time 36
batch_acm 47999, loss 2.499, acc 0.479, nll 2.499, ppl 7.194, x_acm 1917754, lr 0.000165, time 71
batch_acm 48099, loss 2.515, acc 0.477, nll 2.515, ppl 7.419, x_acm 1921754, lr 0.000165, time 105
batch_acm 48199, loss 2.492, acc 0.480, nll 2.492, ppl 7.249, x_acm 1925754, lr 0.000164, time 139
batch_acm 48299, loss 2.527, acc 0.477, nll 2.527, ppl 7.316, x_acm 1929741, lr 0.000164, time 30
batch_acm 48399, loss 2.532, acc 0.477, nll 2.532, ppl 7.434, x_acm 1933741, lr 0.000164, time 64
batch_acm 48499, loss 2.508, acc 0.481, nll 2.508, ppl 7.321, x_acm 1937741, lr 0.000164, time 98
batch_acm 48599, loss 2.509, acc 0.480, nll 2.509, ppl 7.225, x_acm 1941741, lr 0.000164, time 133
batch_acm 48699, loss 2.473, acc 0.484, nll 2.473, ppl 7.097, x_acm 1945715, lr 0.000164, time 22
batch_acm 48799, loss 2.443, acc 0.489, nll 2.443, ppl 7.057, x_acm 1949715, lr 0.000163, time 57
batch_acm 48899, loss 2.418, acc 0.495, nll 2.418, ppl 6.954, x_acm 1953715, lr 0.000163, time 91
batch_acm 48999, loss 2.394, acc 0.499, nll 2.394, ppl 7.067, x_acm 1957715, lr 0.000163, time 126
batch_acm 49099, loss 2.474, acc 0.484, nll 2.475, ppl 7.147, x_acm 1961685, lr 0.000163, time 17
batch_acm 49199, loss 2.510, acc 0.477, nll 2.510, ppl 7.333, x_acm 1965685, lr 0.000163, time 51
batch_acm 49299, loss 2.517, acc 0.477, nll 2.517, ppl 7.310, x_acm 1969685, lr 0.000163, time 85
batch_acm 49399, loss 2.527, acc 0.476, nll 2.527, ppl 7.324, x_acm 1973685, lr 0.000162, time 120
batch_acm 49499, loss 2.517, acc 0.477, nll 2.517, ppl 7.314, x_acm 1977684, lr 0.000162, time 10
batch_acm 49599, loss 2.553, acc 0.474, nll 2.553, ppl 7.495, x_acm 1981684, lr 0.000162, time 45
batch_acm 49699, loss 2.517, acc 0.480, nll 2.517, ppl 7.357, x_acm 1985684, lr 0.000162, time 79
batch_acm 49799, loss 2.486, acc 0.484, nll 2.486, ppl 7.164, x_acm 1989684, lr 0.000162, time 113
batch_acm 49899, loss 2.479, acc 0.484, nll 2.479, ppl 7.134, x_acm 1993673, lr 0.000162, time 3
batch_acm 49999, loss 2.294, acc 0.506, nll 2.294, ppl 6.452, x_acm 1997673, lr 0.000161, time 38
validating: label epoch-0-acm-49999, batch_acm 49999, acc 0.465399, nll 2.711066, ppl 7.685640
batch_acm 50099, loss 2.278, acc 0.511, nll 2.278, ppl 6.417, x_acm 2001673, lr 0.000161, time 76
batch_acm 50199, loss 2.272, acc 0.512, nll 2.272, ppl 6.413, x_acm 2005673, lr 0.000161, time 110
batch_acm 50299, loss 2.243, acc 0.516, nll 2.243, ppl 6.230, x_acm 2009673, lr 0.000161, time 145
batch_acm 50399, loss 2.514, acc 0.478, nll 2.512, ppl 7.373, x_acm 2013639, lr 0.000161, time 32
batch_acm 50499, loss 2.539, acc 0.475, nll 2.539, ppl 7.450, x_acm 2017639, lr 0.000161, time 67
batch_acm 50599, loss 2.513, acc 0.479, nll 2.513, ppl 7.295, x_acm 2021639, lr 0.000160, time 101
batch_acm 50699, loss 2.539, acc 0.476, nll 2.539, ppl 7.442, x_acm 2025639, lr 0.000160, time 135
batch_acm 50799, loss 2.481, acc 0.482, nll 2.481, ppl 7.261, x_acm 2029635, lr 0.000160, time 25
batch_acm 50899, loss 2.506, acc 0.479, nll 2.506, ppl 7.382, x_acm 2033635, lr 0.000160, time 60
batch_acm 50999, loss 2.471, acc 0.482, nll 2.471, ppl 7.174, x_acm 2037635, lr 0.000160, time 94
batch_acm 51099, loss 2.472, acc 0.483, nll 2.472, ppl 7.287, x_acm 2041635, lr 0.000160, time 129
batch_acm 51199, loss 2.527, acc 0.477, nll 2.527, ppl 7.428, x_acm 2045635, lr 0.000159, time 19
batch_acm 51299, loss 2.591, acc 0.469, nll 2.591, ppl 7.696, x_acm 2049635, lr 0.000159, time 54
batch_acm 51399, loss 2.596, acc 0.468, nll 2.596, ppl 7.747, x_acm 2053635, lr 0.000159, time 88
batch_acm 51499, loss 2.552, acc 0.474, nll 2.552, ppl 7.491, x_acm 2057635, lr 0.000159, time 123
batch_acm 51599, loss 2.535, acc 0.476, nll 2.533, ppl 7.348, x_acm 2061603, lr 0.000159, time 12
batch_acm 51699, loss 2.550, acc 0.475, nll 2.550, ppl 7.416, x_acm 2065603, lr 0.000159, time 47
batch_acm 51799, loss 2.546, acc 0.477, nll 2.546, ppl 7.371, x_acm 2069603, lr 0.000159, time 81
batch_acm 51899, loss 2.517, acc 0.481, nll 2.517, ppl 7.265, x_acm 2073603, lr 0.000158, time 115
batch_acm 51999, loss 2.499, acc 0.483, nll 2.501, ppl 7.189, x_acm 2077573, lr 0.000158, time 5
batch_acm 52099, loss 2.653, acc 0.462, nll 2.653, ppl 7.956, x_acm 2081573, lr 0.000158, time 39
batch_acm 52199, loss 2.632, acc 0.465, nll 2.632, ppl 7.831, x_acm 2085573, lr 0.000158, time 74
batch_acm 52299, loss 2.652, acc 0.463, nll 2.652, ppl 7.840, x_acm 2089573, lr 0.000158, time 108
batch_acm 52399, loss 2.613, acc 0.467, nll 2.613, ppl 7.647, x_acm 2093573, lr 0.000158, time 143
batch_acm 52499, loss 2.587, acc 0.469, nll 2.587, ppl 7.530, x_acm 2097571, lr 0.000157, time 32
batch_acm 52599, loss 2.562, acc 0.473, nll 2.562, ppl 7.429, x_acm 2101571, lr 0.000157, time 66
batch_acm 52699, loss 2.560, acc 0.474, nll 2.560, ppl 7.425, x_acm 2105571, lr 0.000157, time 101
batch_acm 52799, loss 2.527, acc 0.479, nll 2.527, ppl 7.307, x_acm 2109571, lr 0.000157, time 135
batch_acm 52899, loss 2.542, acc 0.475, nll 2.542, ppl 7.315, x_acm 2113566, lr 0.000157, time 25
batch_acm 52999, loss 2.551, acc 0.473, nll 2.551, ppl 7.432, x_acm 2117566, lr 0.000157, time 59
batch_acm 53099, loss 2.505, acc 0.480, nll 2.505, ppl 7.145, x_acm 2121566, lr 0.000157, time 94
batch_acm 53199, loss 2.509, acc 0.479, nll 2.509, ppl 7.263, x_acm 2125566, lr 0.000156, time 128
batch_acm 53299, loss 2.525, acc 0.478, nll 2.522, ppl 7.313, x_acm 2129536, lr 0.000156, time 18
batch_acm 53399, loss 2.537, acc 0.478, nll 2.537, ppl 7.430, x_acm 2133536, lr 0.000156, time 52
batch_acm 53499, loss 2.533, acc 0.479, nll 2.533, ppl 7.354, x_acm 2137536, lr 0.000156, time 87
batch_acm 53599, loss 2.514, acc 0.481, nll 2.514, ppl 7.215, x_acm 2141536, lr 0.000156, time 121
batch_acm 53699, loss 2.532, acc 0.478, nll 2.531, ppl 7.402, x_acm 2145524, lr 0.000156, time 11
batch_acm 53799, loss 2.508, acc 0.481, nll 2.508, ppl 7.453, x_acm 2149524, lr 0.000156, time 45
batch_acm 53899, loss 2.496, acc 0.483, nll 2.496, ppl 7.307, x_acm 2153524, lr 0.000155, time 80
batch_acm 53999, loss 2.484, acc 0.483, nll 2.484, ppl 7.260, x_acm 2157524, lr 0.000155, time 114
batch_acm 54099, loss 2.492, acc 0.482, nll 2.492, ppl 7.277, x_acm 2161513, lr 0.000155, time 4
batch_acm 54199, loss 2.574, acc 0.471, nll 2.574, ppl 7.515, x_acm 2165513, lr 0.000155, time 39
batch_acm 54299, loss 2.568, acc 0.472, nll 2.568, ppl 7.485, x_acm 2169513, lr 0.000155, time 73
batch_acm 54399, loss 2.574, acc 0.473, nll 2.574, ppl 7.498, x_acm 2173513, lr 0.000155, time 107
batch_acm 54499, loss 2.551, acc 0.475, nll 2.551, ppl 7.329, x_acm 2177513, lr 0.000155, time 142
batch_acm 54599, loss 2.582, acc 0.470, nll 2.582, ppl 7.517, x_acm 2181512, lr 0.000154, time 31
batch_acm 54699, loss 2.536, acc 0.474, nll 2.536, ppl 7.310, x_acm 2185512, lr 0.000154, time 66
batch_acm 54799, loss 2.534, acc 0.475, nll 2.534, ppl 7.259, x_acm 2189512, lr 0.000154, time 100
batch_acm 54899, loss 2.529, acc 0.478, nll 2.529, ppl 7.298, x_acm 2193512, lr 0.000154, time 134
batch_acm 54999, loss 2.455, acc 0.490, nll 2.447, ppl 7.016, x_acm 2197479, lr 0.000154, time 24
batch_acm 55099, loss 2.334, acc 0.507, nll 2.334, ppl 6.570, x_acm 2201479, lr 0.000154, time 59
batch_acm 55199, loss 2.331, acc 0.508, nll 2.331, ppl 6.554, x_acm 2205479, lr 0.000154, time 93
batch_acm 55299, loss 2.296, acc 0.514, nll 2.296, ppl 6.443, x_acm 2209479, lr 0.000153, time 127
batch_acm 55399, loss 2.459, acc 0.492, nll 2.459, ppl 7.192, x_acm 2213454, lr 0.000153, time 20
batch_acm 55499, loss 2.536, acc 0.479, nll 2.536, ppl 7.369, x_acm 2217454, lr 0.000153, time 55
batch_acm 55599, loss 2.498, acc 0.485, nll 2.498, ppl 7.224, x_acm 2221454, lr 0.000153, time 89
batch_acm 55699, loss 2.503, acc 0.487, nll 2.503, ppl 7.224, x_acm 2225454, lr 0.000153, time 123
batch_acm 55799, loss 2.536, acc 0.481, nll 2.533, ppl 7.490, x_acm 2229416, lr 0.000153, time 13
batch_acm 55899, loss 2.514, acc 0.480, nll 2.514, ppl 7.249, x_acm 2233416, lr 0.000153, time 47
batch_acm 55999, loss 2.498, acc 0.483, nll 2.498, ppl 7.227, x_acm 2237416, lr 0.000152, time 82
batch_acm 56099, loss 2.494, acc 0.484, nll 2.494, ppl 7.162, x_acm 2241416, lr 0.000152, time 116
batch_acm 56199, loss 2.478, acc 0.486, nll 2.477, ppl 7.080, x_acm 2245387, lr 0.000152, time 6
batch_acm 56299, loss 2.545, acc 0.475, nll 2.545, ppl 7.418, x_acm 2249387, lr 0.000152, time 40
batch_acm 56399, loss 2.519, acc 0.478, nll 2.519, ppl 7.280, x_acm 2253387, lr 0.000152, time 75
batch_acm 56499, loss 2.513, acc 0.481, nll 2.513, ppl 7.238, x_acm 2257387, lr 0.000152, time 109
batch_acm 56599, loss 2.501, acc 0.485, nll 2.501, ppl 7.165, x_acm 2261387, lr 0.000152, time 143
batch_acm 56699, loss 2.549, acc 0.482, nll 2.549, ppl 7.493, x_acm 2265374, lr 0.000152, time 33
batch_acm 56799, loss 2.516, acc 0.487, nll 2.516, ppl 7.383, x_acm 2269374, lr 0.000151, time 67
batch_acm 56899, loss 2.475, acc 0.494, nll 2.475, ppl 7.217, x_acm 2273374, lr 0.000151, time 102
batch_acm 56999, loss 2.498, acc 0.491, nll 2.498, ppl 7.267, x_acm 2277374, lr 0.000151, time 136
batch_acm 57099, loss 2.480, acc 0.488, nll 2.479, ppl 7.168, x_acm 2281355, lr 0.000151, time 25
batch_acm 57199, loss 2.472, acc 0.486, nll 2.472, ppl 7.054, x_acm 2285355, lr 0.000151, time 60
batch_acm 57299, loss 2.488, acc 0.485, nll 2.488, ppl 7.235, x_acm 2289355, lr 0.000151, time 94
batch_acm 57399, loss 2.477, acc 0.487, nll 2.477, ppl 7.106, x_acm 2293355, lr 0.000151, time 129
batch_acm 57499, loss 2.398, acc 0.496, nll 2.396, ppl 6.831, x_acm 2297323, lr 0.000150, time 23
batch_acm 57599, loss 2.398, acc 0.496, nll 2.398, ppl 6.775, x_acm 2301323, lr 0.000150, time 58
batch_acm 57699, loss 2.354, acc 0.501, nll 2.354, ppl 6.587, x_acm 2305323, lr 0.000150, time 92
batch_acm 57799, loss 2.373, acc 0.502, nll 2.373, ppl 6.748, x_acm 2309323, lr 0.000150, time 126
batch_acm 57899, loss 2.405, acc 0.494, nll 2.405, ppl 6.799, x_acm 2313323, lr 0.000150, time 17
batch_acm 57999, loss 2.462, acc 0.486, nll 2.462, ppl 7.065, x_acm 2317323, lr 0.000150, time 51
batch_acm 58099, loss 2.477, acc 0.485, nll 2.477, ppl 7.142, x_acm 2321323, lr 0.000150, time 86
batch_acm 58199, loss 2.448, acc 0.489, nll 2.448, ppl 6.975, x_acm 2325323, lr 0.000150, time 120
batch_acm 58299, loss 2.468, acc 0.488, nll 2.466, ppl 7.079, x_acm 2329304, lr 0.000149, time 10
batch_acm 58399, loss 2.472, acc 0.485, nll 2.472, ppl 7.038, x_acm 2333304, lr 0.000149, time 45
batch_acm 58499, loss 2.474, acc 0.487, nll 2.474, ppl 7.142, x_acm 2337304, lr 0.000149, time 79
batch_acm 58599, loss 2.453, acc 0.490, nll 2.453, ppl 6.967, x_acm 2341304, lr 0.000149, time 113
batch_acm 58699, loss 2.411, acc 0.493, nll 2.412, ppl 6.775, x_acm 2345280, lr 0.000149, time 3
batch_acm 58799, loss 1.902, acc 0.534, nll 1.902, ppl 4.751, x_acm 2349280, lr 0.000149, time 38
batch_acm 58899, loss 1.860, acc 0.543, nll 1.860, ppl 4.656, x_acm 2353280, lr 0.000149, time 72
batch_acm 58999, loss 1.856, acc 0.547, nll 1.856, ppl 4.674, x_acm 2357280, lr 0.000149, time 106
batch_acm 59099, loss 1.869, acc 0.547, nll 1.869, ppl 4.749, x_acm 2361257, lr 0.000148, time 1
batch_acm 59199, loss 2.502, acc 0.478, nll 2.502, ppl 7.166, x_acm 2365257, lr 0.000148, time 36
batch_acm 59299, loss 2.486, acc 0.481, nll 2.486, ppl 7.174, x_acm 2369257, lr 0.000148, time 70
batch_acm 59399, loss 2.492, acc 0.482, nll 2.492, ppl 7.257, x_acm 2373257, lr 0.000148, time 105
batch_acm 59499, loss 2.474, acc 0.486, nll 2.474, ppl 7.088, x_acm 2377257, lr 0.000148, time 139
batch_acm 59599, loss 2.476, acc 0.486, nll 2.474, ppl 7.173, x_acm 2381227, lr 0.000148, time 29
batch_acm 59699, loss 2.510, acc 0.482, nll 2.510, ppl 7.214, x_acm 2385227, lr 0.000148, time 63
batch_acm 59799, loss 2.501, acc 0.484, nll 2.501, ppl 7.258, x_acm 2389227, lr 0.000148, time 98
batch_acm 59899, loss 2.494, acc 0.484, nll 2.494, ppl 7.193, x_acm 2393227, lr 0.000147, time 132
batch_acm 59999, loss 2.500, acc 0.483, nll 2.500, ppl 7.096, x_acm 2397218, lr 0.000147, time 22
validating: label epoch-0-acm-59999, batch_acm 59999, acc 0.471015, nll 2.666496, ppl 7.417199
batch_acm 60099, loss 2.536, acc 0.477, nll 2.536, ppl 7.285, x_acm 2401218, lr 0.000147, time 60
batch_acm 60199, loss 2.549, acc 0.475, nll 2.549, ppl 7.291, x_acm 2405218, lr 0.000147, time 94
batch_acm 60299, loss 2.567, acc 0.473, nll 2.567, ppl 7.408, x_acm 2409218, lr 0.000147, time 128
batch_acm 60399, loss 2.556, acc 0.476, nll 2.552, ppl 7.367, x_acm 2413189, lr 0.000147, time 14
batch_acm 60499, loss 2.523, acc 0.480, nll 2.523, ppl 7.364, x_acm 2417189, lr 0.000147, time 48
batch_acm 60599, loss 2.505, acc 0.482, nll 2.505, ppl 7.230, x_acm 2421189, lr 0.000147, time 83
batch_acm 60699, loss 2.515, acc 0.483, nll 2.515, ppl 7.270, x_acm 2425189, lr 0.000146, time 117
batch_acm 60799, loss 2.498, acc 0.484, nll 2.499, ppl 7.351, x_acm 2429152, lr 0.000146, time 7
batch_acm 60899, loss 2.382, acc 0.499, nll 2.382, ppl 6.689, x_acm 2433152, lr 0.000146, time 41
batch_acm 60999, loss 2.396, acc 0.495, nll 2.396, ppl 6.773, x_acm 2437152, lr 0.000146, time 76
batch_acm 61099, loss 2.384, acc 0.498, nll 2.384, ppl 6.697, x_acm 2441152, lr 0.000146, time 110
batch_acm 61199, loss 2.403, acc 0.495, nll 2.406, ppl 6.741, x_acm 2445114, lr 0.000146, time 0
batch_acm 61299, loss 2.556, acc 0.474, nll 2.556, ppl 7.423, x_acm 2449114, lr 0.000146, time 34
batch_acm 61399, loss 2.556, acc 0.476, nll 2.556, ppl 7.416, x_acm 2453114, lr 0.000146, time 69
batch_acm 61499, loss 2.537, acc 0.478, nll 2.537, ppl 7.400, x_acm 2457114, lr 0.000146, time 103
batch_acm 61599, loss 2.507, acc 0.482, nll 2.507, ppl 7.246, x_acm 2461114, lr 0.000145, time 137
batch_acm 61699, loss 2.511, acc 0.483, nll 2.511, ppl 7.237, x_acm 2465105, lr 0.000145, time 27
batch_acm 61799, loss 2.467, acc 0.487, nll 2.467, ppl 7.026, x_acm 2469105, lr 0.000145, time 61
batch_acm 61899, loss 2.508, acc 0.484, nll 2.508, ppl 7.260, x_acm 2473105, lr 0.000145, time 95
batch_acm 61999, loss 2.445, acc 0.492, nll 2.445, ppl 6.897, x_acm 2477105, lr 0.000145, time 130
batch_acm 62099, loss 2.535, acc 0.480, nll 2.535, ppl 7.310, x_acm 2481088, lr 0.000145, time 20
batch_acm 62199, loss 2.565, acc 0.477, nll 2.565, ppl 7.492, x_acm 2485088, lr 0.000145, time 54
batch_acm 62299, loss 2.541, acc 0.479, nll 2.541, ppl 7.264, x_acm 2489088, lr 0.000145, time 89
batch_acm 62399, loss 2.547, acc 0.478, nll 2.547, ppl 7.359, x_acm 2493088, lr 0.000144, time 123
batch_acm 62499, loss 2.510, acc 0.484, nll 2.510, ppl 7.226, x_acm 2497076, lr 0.000144, time 12
batch_acm 62599, loss 2.440, acc 0.492, nll 2.440, ppl 7.183, x_acm 2501076, lr 0.000144, time 47
batch_acm 62699, loss 2.441, acc 0.492, nll 2.441, ppl 6.978, x_acm 2505076, lr 0.000144, time 81
batch_acm 62799, loss 2.423, acc 0.494, nll 2.423, ppl 6.928, x_acm 2509076, lr 0.000144, time 116
batch_acm 62899, loss 2.406, acc 0.498, nll 2.406, ppl 6.854, x_acm 2513041, lr 0.000144, time 6
batch_acm 62999, loss 2.192, acc 0.523, nll 2.192, ppl 6.086, x_acm 2517041, lr 0.000144, time 40
batch_acm 63099, loss 2.163, acc 0.528, nll 2.163, ppl 5.954, x_acm 2521041, lr 0.000144, time 74
batch_acm 63199, loss 2.143, acc 0.531, nll 2.143, ppl 5.845, x_acm 2525041, lr 0.000144, time 108
batch_acm 63299, loss 2.140, acc 0.531, nll 2.140, ppl 5.831, x_acm 2529037, lr 0.000143, time 1
batch_acm 63399, loss 2.482, acc 0.485, nll 2.482, ppl 7.075, x_acm 2533037, lr 0.000143, time 36
batch_acm 63499, loss 2.446, acc 0.490, nll 2.446, ppl 6.962, x_acm 2537037, lr 0.000143, time 70
batch_acm 63599, loss 2.463, acc 0.491, nll 2.463, ppl 7.125, x_acm 2541037, lr 0.000143, time 104
batch_acm 63699, loss 2.414, acc 0.497, nll 2.414, ppl 6.803, x_acm 2545037, lr 0.000143, time 138
batch_acm 63799, loss 2.544, acc 0.478, nll 2.546, ppl 7.385, x_acm 2549008, lr 0.000143, time 29
batch_acm 63899, loss 2.523, acc 0.480, nll 2.523, ppl 7.299, x_acm 2553008, lr 0.000143, time 63
batch_acm 63999, loss 2.504, acc 0.483, nll 2.504, ppl 7.149, x_acm 2557008, lr 0.000143, time 98
batch_acm 64099, loss 2.522, acc 0.482, nll 2.522, ppl 7.279, x_acm 2561008, lr 0.000143, time 132
batch_acm 64199, loss 2.478, acc 0.484, nll 2.476, ppl 7.106, x_acm 2564995, lr 0.000142, time 22
batch_acm 64299, loss 2.471, acc 0.485, nll 2.471, ppl 6.997, x_acm 2568995, lr 0.000142, time 56
batch_acm 64399, loss 2.465, acc 0.486, nll 2.465, ppl 6.940, x_acm 2572995, lr 0.000142, time 90
batch_acm 64499, loss 2.455, acc 0.487, nll 2.455, ppl 6.962, x_acm 2576995, lr 0.000142, time 125
batch_acm 64599, loss 2.435, acc 0.489, nll 2.435, ppl 6.790, x_acm 2580994, lr 0.000142, time 15
batch_acm 64699, loss 2.464, acc 0.486, nll 2.464, ppl 6.949, x_acm 2584994, lr 0.000142, time 50
batch_acm 64799, loss 2.458, acc 0.486, nll 2.458, ppl 6.940, x_acm 2588994, lr 0.000142, time 84
batch_acm 64899, loss 2.473, acc 0.487, nll 2.473, ppl 7.026, x_acm 2592994, lr 0.000142, time 118
batch_acm 64999, loss 2.502, acc 0.481, nll 2.505, ppl 7.141, x_acm 2596959, lr 0.000142, time 9
batch_acm 65099, loss 2.587, acc 0.471, nll 2.587, ppl 7.529, x_acm 2600959, lr 0.000141, time 43
batch_acm 65199, loss 2.569, acc 0.474, nll 2.569, ppl 7.491, x_acm 2604959, lr 0.000141, time 77
batch_acm 65299, loss 2.551, acc 0.475, nll 2.551, ppl 7.337, x_acm 2608959, lr 0.000141, time 112
batch_acm 65399, loss 2.570, acc 0.474, nll 2.569, ppl 7.572, x_acm 2612950, lr 0.000141, time 1
batch_acm 65499, loss 2.458, acc 0.489, nll 2.458, ppl 6.959, x_acm 2616950, lr 0.000141, time 35
batch_acm 65599, loss 2.453, acc 0.490, nll 2.453, ppl 7.001, x_acm 2620950, lr 0.000141, time 69
batch_acm 65699, loss 2.454, acc 0.491, nll 2.454, ppl 6.928, x_acm 2624950, lr 0.000141, time 104
batch_acm 65799, loss 2.453, acc 0.491, nll 2.453, ppl 6.925, x_acm 2628931, lr 0.000141, time 3
batch_acm 65899, loss 2.473, acc 0.486, nll 2.473, ppl 6.978, x_acm 2632931, lr 0.000141, time 37
batch_acm 65999, loss 2.473, acc 0.487, nll 2.473, ppl 6.968, x_acm 2636931, lr 0.000140, time 71
batch_acm 66099, loss 2.438, acc 0.493, nll 2.438, ppl 6.776, x_acm 2640931, lr 0.000140, time 106
batch_acm 66199, loss 2.470, acc 0.488, nll 2.470, ppl 7.002, x_acm 2644931, lr 0.000140, time 140
batch_acm 66299, loss 2.480, acc 0.484, nll 2.480, ppl 7.718, x_acm 2648913, lr 0.000140, time 30
batch_acm 66399, loss 2.481, acc 0.484, nll 2.481, ppl 7.039, x_acm 2652913, lr 0.000140, time 65
batch_acm 66499, loss 2.475, acc 0.484, nll 2.475, ppl 6.992, x_acm 2656913, lr 0.000140, time 99
batch_acm 66599, loss 2.481, acc 0.485, nll 2.481, ppl 6.956, x_acm 2660913, lr 0.000140, time 133
batch_acm 66699, loss 2.478, acc 0.487, nll 2.478, ppl 7.076, x_acm 2664891, lr 0.000140, time 23
batch_acm 66799, loss 2.438, acc 0.492, nll 2.438, ppl 6.900, x_acm 2668891, lr 0.000140, time 57
batch_acm 66899, loss 2.460, acc 0.490, nll 2.460, ppl 7.039, x_acm 2672891, lr 0.000140, time 92
batch_acm 66999, loss 2.410, acc 0.498, nll 2.410, ppl 6.761, x_acm 2676891, lr 0.000139, time 126
batch_acm 67099, loss 2.471, acc 0.490, nll 2.471, ppl 7.090, x_acm 2680881, lr 0.000139, time 17
batch_acm 67199, loss 2.539, acc 0.480, nll 2.539, ppl 7.244, x_acm 2684881, lr 0.000139, time 51
batch_acm 67299, loss 2.532, acc 0.482, nll 2.532, ppl 7.322, x_acm 2688881, lr 0.000139, time 85
batch_acm 67399, loss 2.531, acc 0.484, nll 2.531, ppl 7.295, x_acm 2692881, lr 0.000139, time 120
batch_acm 67499, loss 2.551, acc 0.478, nll 2.551, ppl 7.301, x_acm 2696869, lr 0.000139, time 10
batch_acm 67599, loss 2.524, acc 0.477, nll 2.524, ppl 7.179, x_acm 2700869, lr 0.000139, time 45
batch_acm 67699, loss 2.517, acc 0.479, nll 2.517, ppl 7.146, x_acm 2704869, lr 0.000139, time 79
batch_acm 67799, loss 2.500, acc 0.481, nll 2.500, ppl 7.145, x_acm 2708869, lr 0.000139, time 114
batch_acm 67899, loss 2.482, acc 0.483, nll 2.482, ppl 6.954, x_acm 2712865, lr 0.000138, time 4
batch_acm 67999, loss 2.392, acc 0.496, nll 2.392, ppl 6.710, x_acm 2716865, lr 0.000138, time 39
batch_acm 68099, loss 2.376, acc 0.498, nll 2.376, ppl 6.641, x_acm 2720865, lr 0.000138, time 73
batch_acm 68199, loss 2.380, acc 0.498, nll 2.380, ppl 6.707, x_acm 2724865, lr 0.000138, time 107
batch_acm 68299, loss 2.360, acc 0.500, nll 2.360, ppl 6.599, x_acm 2728865, lr 0.000138, time 142
batch_acm 68399, loss 2.438, acc 0.491, nll 2.438, ppl 6.784, x_acm 2732862, lr 0.000138, time 32
batch_acm 68499, loss 2.432, acc 0.493, nll 2.432, ppl 6.750, x_acm 2736862, lr 0.000138, time 66
batch_acm 68599, loss 2.415, acc 0.495, nll 2.415, ppl 6.787, x_acm 2740862, lr 0.000138, time 101
batch_acm 68699, loss 2.435, acc 0.492, nll 2.435, ppl 6.792, x_acm 2744862, lr 0.000138, time 135
batch_acm 68799, loss 2.452, acc 0.489, nll 2.452, ppl 6.959, x_acm 2748845, lr 0.000138, time 26
batch_acm 68899, loss 2.479, acc 0.485, nll 2.479, ppl 7.085, x_acm 2752845, lr 0.000137, time 60
batch_acm 68999, loss 2.460, acc 0.488, nll 2.460, ppl 6.966, x_acm 2756845, lr 0.000137, time 94
batch_acm 69099, loss 2.446, acc 0.489, nll 2.446, ppl 6.912, x_acm 2760845, lr 0.000137, time 129
batch_acm 69199, loss 2.451, acc 0.489, nll 2.450, ppl 6.905, x_acm 2764821, lr 0.000137, time 19
batch_acm 69299, loss 2.437, acc 0.492, nll 2.437, ppl 6.869, x_acm 2768821, lr 0.000137, time 53
batch_acm 69399, loss 2.407, acc 0.496, nll 2.407, ppl 6.716, x_acm 2772821, lr 0.000137, time 87
batch_acm 69499, loss 2.405, acc 0.497, nll 2.405, ppl 6.720, x_acm 2776821, lr 0.000137, time 122
batch_acm 69599, loss 2.371, acc 0.500, nll 2.372, ppl 6.883, x_acm 2780802, lr 0.000137, time 12
batch_acm 69699, loss 2.354, acc 0.499, nll 2.354, ppl 6.862, x_acm 2784802, lr 0.000137, time 47
batch_acm 69799, loss 2.328, acc 0.502, nll 2.328, ppl 6.452, x_acm 2788802, lr 0.000137, time 81
batch_acm 69899, loss 2.282, acc 0.509, nll 2.282, ppl 6.422, x_acm 2792802, lr 0.000136, time 116
batch_acm 69999, loss 2.355, acc 0.500, nll 2.356, ppl 6.569, x_acm 2796781, lr 0.000136, time 7
validating: label epoch-0-acm-69999, batch_acm 69999, acc 0.474200, nll 2.640271, ppl 7.279910
batch_acm 70099, loss 2.448, acc 0.490, nll 2.448, ppl 6.955, x_acm 2800781, lr 0.000136, time 45
batch_acm 70199, loss 2.423, acc 0.494, nll 2.423, ppl 6.858, x_acm 2804781, lr 0.000136, time 79
batch_acm 70299, loss 2.429, acc 0.492, nll 2.429, ppl 6.816, x_acm 2808781, lr 0.000136, time 114
batch_acm 70399, loss 2.404, acc 0.495, nll 2.404, ppl 6.679, x_acm 2812755, lr 0.000136, time 0
batch_acm 70499, loss 2.520, acc 0.480, nll 2.520, ppl 7.329, x_acm 2816755, lr 0.000136, time 34
batch_acm 70599, loss 2.476, acc 0.486, nll 2.476, ppl 7.039, x_acm 2820755, lr 0.000136, time 69
batch_acm 70699, loss 2.477, acc 0.487, nll 2.477, ppl 6.999, x_acm 2824755, lr 0.000136, time 103
